year,month,primary_sector,municipality,registration_status,num_taxpayers,turnover_eur,invalid_reason,year_was_imputed,month_was_imputed,num_taxpayers_was_imputed,turnover_eur_was_imputed,primary_sector_was_imputed,municipality_was_imputed,registration_status_was_imputed,year_month,turnover_eur_log1p
2024.0,12.0,Bujqesia;Pylltaria dhe Peshkimi,RAHOVEC,SH.P.K.,6.0,0.0,,False,False,False,False,False,False,False,2024-12,0.0
2023.0,8.0,Industria perpunuese,PRIZREN,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2023-08,0.0
2025.0,8.0,Aktivitetet financiare dhe te sigurimit,MALISHEVË,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2025-08,0.0
2023.0,11.0,Ndertimtaria,KLLOKOT,SH.P.K.,1.0,1496916.9,,False,False,False,False,False,False,False,2023-11,14.21891881887846
2024.0,9.0,Aktivitetet financiare dhe te sigurimit,MITROVICË VERIORE,INDIVIDUAL,2.0,4356.5,,False,False,False,False,False,False,False,2024-09,8.379653777394177
2020.0,4.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,KLLOKOT,INDIVIDUAL,1.0,6264.5,,False,False,False,False,False,False,False,2020-04,8.74281367260534
2025.0,12.0,Industria perpunuese,VUSHTRRI,SH.P.K.,1.0,3579.7,,False,False,False,False,False,False,False,2025-12,8.183313591007362
2022.0,11.0,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,KAÇANIK,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2022-11,0.0
2023.0,12.0,Transporti dhe magazinimi,PRIZREN,INDIVIDUAL,1.0,2471.52,,False,False,False,False,False,False,False,2023-12,7.812993152442918
2024.0,5.0,"Aktivitetet profesionale, shkencore dhe teknike",SHTIME,SH.P.K.,1.0,8950.0,,False,False,False,False,False,False,False,2024-05,9.09952053687094
2019.0,5.0,Ndertimtaria,MITROVICË VERIORE,SH.P.K.,1.0,1100.0,,False,False,False,False,False,False,False,2019-05,7.00397413672268
2019.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,KAMENICË,INDIVIDUAL,1.0,49863.41,,False,False,False,False,False,False,False,2019-05,10.817062800819716
2023.0,9.0,Aktivitetet e patundshmerise,FUSHË KOSOVË,SH.P.K.,4.0,2085.82,,False,False,False,False,False,False,False,2023-09,7.643396655154448
2020.0,3.0,Industria perpunuese,PRIZREN,INDIVIDUAL,2.0,4323.25,,False,False,False,False,False,False,False,2020-03,8.371993993924033
2019.0,1.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FERIZAJ,ORTAKËRIA E PËRGJ.,2.0,828267.42,,False,False,False,False,False,False,False,2019-01,13.627092559576782
2021.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRIZREN,SH.P.K.,2.0,43704.5,,False,False,False,False,False,False,False,2021-10,10.68522923128778
2025.0,10.0,Industria perpunuese,SHTIME,SH.P.K.,4.0,553375.99,,False,False,False,False,False,False,False,2025-10,13.223794766142726
2020.0,8.0,Aktivitetet e tjera sherbyese,GJILAN,SH.P.K.,2.0,6343.21,,False,False,False,False,False,False,False,2020-08,8.755297864910577
2021.0,4.0,"Aktivitetet profesionale, shkencore dhe teknike",GRAÇANICË,SH.P.K.,1.0,127118.64,,False,False,False,False,False,False,False,2021-04,11.752883969236796
2023.0,5.0,Sherbimet administrative dhe mbeshtetese,FUSHË KOSOVË,SH.P.K.,4.0,80373.42,,False,False,False,False,False,False,False,2023-05,11.2944512453397
2025.0,4.0,Ndertimtaria,MITROVICË,SH.P.K.,2.0,33898.3,,False,False,False,False,False,False,False,2025-04,10.431149644187798
2022.0,12.0,Ndertimtaria,RAHOVEC,SH.P.K.,2.0,77845.0,,False,False,False,False,False,False,False,2022-12,11.262487795081473
2025.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,OBILIQ,SH.P.K.,2.0,2102365.62,,False,False,False,False,False,False,False,2025-09,14.55857423005354
2023.0,2.0,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,FERIZAJ,SH.P.K.,1.0,993.75,,False,False,False,False,False,False,False,2023-02,6.902491449307038
2024.0,11.0,Bujqesia;Pylltaria dhe Peshkimi,VITI,NDËRMARRJE SHOQ.,1.0,0.0,,False,False,False,False,False,False,False,2024-11,0.0
2021.0,12.0,Industria perpunuese,PRISHTINË,INDIVIDUAL,2.0,0.0,,False,False,False,False,False,False,False,2021-12,0.0
2022.0,6.0,Ndertimtaria,KLINË,SH.P.K.,1.0,84504.91,,False,False,False,False,False,False,False,2022-06,11.344576751727924
2025.0,7.0,Sherbimet administrative dhe mbeshtetese,GLLOGOC,SH.P.K.,1.0,17685.18,,False,False,False,False,False,False,False,2025-07,9.780538822625449
2022.0,3.0,Informimi dhe komunikimi,PRISHTINË,KOMPANI E HUAJ,2.0,123945.0,,False,False,False,False,False,False,False,2022-03,11.727601265865568
2023.0,3.0,Bujqesia;Pylltaria dhe Peshkimi,GJAKOVË,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2023-03,0.0
2020.0,7.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PODUJEVË,INDIVIDUAL,11.0,2188399.0,,False,False,False,False,False,False,False,2020-07,14.598681241171809
2024.0,8.0,"Aktivitetet profesionale, shkencore dhe teknike",KAMENICË,INDIVIDUAL,3.0,27490.57,,False,False,False,False,False,False,False,2024-08,10.221634691205455
2020.0,4.0,"Aktivitetet profesionale, shkencore dhe teknike",RAHOVEC,SH.P.K.,2.0,3410.16,,False,False,False,False,False,False,False,2020-04,8.13480768838392
2021.0,4.0,Industria perpunuese,DRAGASH,SH.P.K.,1.0,40455.24,,False,False,False,False,False,False,False,2021-04,10.607976175113194
2019.0,1.0,Industria perpunuese,GJAKOVË,SH.P.K.,2.0,1658.9,,False,False,False,False,False,False,False,2019-01,7.414512638572174
2019.0,1.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJAKOVË,INDIVIDUAL,16.0,217226.22,,False,False,False,False,False,False,False,2019-01,12.288699181473346
2020.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRIZREN,ORTAKËRIA E PËRGJ.,5.0,413178.54,,False,False,False,False,False,False,False,2020-09,12.93163749902877
2025.0,5.0,Bujqesia;Pylltaria dhe Peshkimi,GRAÇANICË,SH.P.K.,1.0,6084.75,,False,False,False,False,False,False,False,2025-05,8.713705251729529
2021.0,7.0,Industria nxjerrese,MALISHEVË,INDIVIDUAL,1.0,4677.96,,False,False,False,False,False,False,False,2021-07,8.450831141994454
2023.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,VUSHTRRI,INDIVIDUAL,4.0,1853.85,,False,False,False,False,False,False,False,2023-02,7.525559109238292
2020.0,3.0,"Aktivitetet profesionale, shkencore dhe teknike",KAÇANIK,SH.P.K.,3.0,450.0,,False,False,False,False,False,False,False,2020-03,6.111467339502679
2025.0,4.0,Informimi dhe komunikimi,GRAÇANICË,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2025-04,0.0
2019.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,LIPJAN,SH.P.K.,1.0,25487.57,,False,False,False,False,False,False,False,2019-02,10.145985395364931
2025.0,9.0,Bujqesia;Pylltaria dhe Peshkimi,ZVEÇAN,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2025-09,0.0
2021.0,1.0,Industria perpunuese,PRIZREN,INDIVIDUAL,1.0,5605.93,,False,False,False,False,False,False,False,2021-01,8.631758611651234
2023.0,10.0,Akomodimi dhe sherbimi ushqimor,LIPJAN,INDIVIDUAL,2.0,6984.59,,False,False,False,False,False,False,False,2023-10,8.851604734838338
2023.0,7.0,Industria perpunuese,VITI,SH.P.K.,4.0,65558.06,,False,False,False,False,False,False,False,2023-07,11.090706694743991
2022.0,8.0,Sherbimet administrative dhe mbeshtetese,PRIZREN,SH.P.K.,1.0,3940.68,,False,False,False,False,False,False,False,2022-08,8.279362307350151
2021.0,7.0,Transporti dhe magazinimi,LIPJAN,SH.P.K.,5.0,384145.93,,False,False,False,False,False,False,False,2021-07,12.858780388593926
2023.0,4.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FUSHË KOSOVË,SH.P.K.,3.0,5015889.2,,False,False,False,False,False,False,False,2023-04,15.428121471103152
2022.0,1.0,"Aktivitetet profesionale, shkencore dhe teknike",GJILAN,INDIVIDUAL,6.0,5020.34,,False,False,False,False,False,False,False,2022-01,8.521452109336611
2025.0,2.0,Industria perpunuese,DEÇAN,INDIVIDUAL,1.0,16953.99,,False,False,False,False,False,False,False,2025-02,9.738317464763044
2021.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FERIZAJ,SH.P.K.,5.0,3721.82,,False,False,False,False,False,False,False,2021-03,8.222236724597543
2020.0,6.0,Industria perpunuese,PRIZREN,INDIVIDUAL,2.0,12766.06,,False,False,False,False,False,False,False,2020-06,9.454623695425504
2020.0,8.0,Industria perpunuese,FERIZAJ,INDIVIDUAL,1.0,3156.95,,False,False,False,False,False,False,False,2020-08,8.057678361884674
2019.0,2.0,Ndertimtaria,OBILIQ,SH.P.K.,5.0,3201.85,,False,False,False,False,False,False,False,2019-02,8.0717963174167
2020.0,11.0,Industria perpunuese,PRIZREN,SH.P.K.,2.0,55320.16,,False,False,False,False,False,False,False,2020-11,10.92091075446702
2022.0,5.0,Industria perpunuese,PRIZREN,SH.P.K.,2.0,3267.62,,False,False,False,False,False,False,False,2022-05,8.09212315646787
2019.0,4.0,Bujqesia;Pylltaria dhe Peshkimi,GLLOGOC,INDIVIDUAL,1.0,9363.04,,False,False,False,False,False,False,False,2019-04,9.144632100280448
2020.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SKENDERAJ,INDIVIDUAL,6.0,97301.19,,False,False,False,False,False,False,False,2020-10,11.48557677562892
2019.0,8.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJILAN,SH.P.K.,1.0,6272.03,,False,False,False,False,False,False,False,2019-08,8.744014770486073
2023.0,8.0,Arsimi,KLINË,INDIVIDUAL,3.0,9322.04,,False,False,False,False,False,False,False,2023-08,9.140244034751932
2019.0,4.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SKENDERAJ,INDIVIDUAL,1.0,663.15,,False,False,False,False,False,False,False,2019-04,6.498508027578512
2021.0,12.0,Bujqesia;Pylltaria dhe Peshkimi,PODUJEVË,KOOPERATIVA BUJQ.,1.0,0.0,,False,False,False,False,False,False,False,2021-12,0.0
2020.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,INDIVIDUAL,383.0,1341370.59,,False,False,False,False,False,False,False,2020-03,14.109203223058646
2019.0,9.0,Bujqesia;Pylltaria dhe Peshkimi,RAHOVEC,SH.P.K.,1.0,6949.06,,False,False,False,False,False,False,False,2019-09,8.846505571615099
2024.0,4.0,Industria perpunuese,GJAKOVË,SH.P.K.,2.0,21745.8,,False,False,False,False,False,False,False,2024-04,9.987221899255893
2025.0,3.0,Bujqesia;Pylltaria dhe Peshkimi,PEJË,SH.P.K.,3.0,17058.17,,False,False,False,False,False,False,False,2025-03,9.744443168045017
2025.0,7.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,KLINË,SH.P.K.,1.0,19448.64,,False,False,False,False,False,False,False,2025-07,9.87558383987787
2019.0,5.0,Industria perpunuese,GRAÇANICË,SH.P.K.,2.0,55697.57,,False,False,False,False,False,False,False,2019-05,10.92770975233626
2024.0,6.0,Industria perpunuese,GLLOGOC,INDIVIDUAL,2.0,5760.3,,False,False,False,False,False,False,False,2024-06,8.658918422669222
2023.0,4.0,Bujqesia;Pylltaria dhe Peshkimi,ISTOG,INDIVIDUAL,1.0,9422.22,,False,False,False,False,False,False,False,2023-04,9.15093213506358
2023.0,2.0,Bujqesia;Pylltaria dhe Peshkimi,PEJË,SH.P.K.,1.0,83974.58,,False,False,False,False,False,False,False,2023-02,11.338281321274147
2022.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,DRAGASH,INDIVIDUAL,1.0,18506.82,,False,False,False,False,False,False,False,2022-03,9.8259486244555
2025.0,4.0,Aktivitetet financiare dhe te sigurimit,KAMENICË,SH.P.K.,1.0,52670.48,,False,False,False,False,False,False,False,2025-04,10.871829411570026
2025.0,1.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PEJË,SH.P.K.,2.0,15271.07,,False,False,False,False,False,False,False,2025-01,9.633780948946676
2022.0,2.0,Bujqesia;Pylltaria dhe Peshkimi,PRISHTINË,NDËRMARRJE SHOQ.,1.0,2000.0,,False,False,False,False,False,False,False,2022-02,7.601402334583733
2022.0,3.0,Industria perpunuese,GJILAN,INDIVIDUAL,2.0,0.0,,False,False,False,False,False,False,False,2022-03,0.0
2021.0,5.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,GJAKOVË,SH.P.K.,2.0,107950.37,,False,False,False,False,False,False,False,2021-05,11.5894361269231
2024.0,11.0,Akomodimi dhe sherbimi ushqimor,DEÇAN,SH.P.K.,9.0,45924.83,,False,False,False,False,False,False,False,2024-11,10.734782982865031
2020.0,10.0,Arsimi,LEPOSAVIQ,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2020-10,0.0
2024.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,LIPJAN,SH.P.K.,6.0,304116.72,,False,False,False,False,False,False,False,2024-05,12.625170142273628
2020.0,10.0,Industria perpunuese,FUSHË KOSOVË,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2020-10,0.0
2023.0,8.0,Industria perpunuese,PRISHTINË,SH.P.K.,3.0,1834.58,,False,False,False,False,False,False,False,2023-08,7.51511578684136
2025.0,10.0,Industria perpunuese,LIPJAN,SH.P.K.,1.0,1951.05,,False,False,False,False,False,False,False,2025-10,7.576635381399084
2022.0,1.0,Industria perpunuese,FERIZAJ,INDIVIDUAL,1.0,8022.08,,False,False,False,False,False,False,False,2022-01,8.990077667036362
2023.0,11.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GLLOGOC,ORTAKËRIA E PËRGJ.,1.0,90495.05,,False,False,False,False,False,False,False,2023-11,11.413061482326643
2023.0,2.0,Industria perpunuese,PRIZREN,SH.P.K.,6.0,154596.64,,False,False,False,False,False,False,False,2023-02,11.948581149818429
2024.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GLLOGOC,INDIVIDUAL,26.0,49673.06,,False,False,False,False,False,False,False,2024-03,10.81323814424148
2019.0,5.0,Sherbimet administrative dhe mbeshtetese,KAÇANIK,SH.P.K.,2.0,0.0,,False,False,False,False,False,False,False,2019-05,0.0
2023.0,2.0,Industria perpunuese,OBILIQ,SH.P.K.,1.0,38074.41,,False,False,False,False,False,False,False,2023-02,10.547323945926005
2019.0,7.0,Industria perpunuese,KLINË,INDIVIDUAL,1.0,3101.7,,False,False,False,False,False,False,False,2019-07,8.04002797914286
2023.0,12.0,"Aktivitetet profesionale, shkencore dhe teknike",MITROVICË,INDIVIDUAL,5.0,7607.7,,False,False,False,False,False,False,False,2023-12,8.93704760840491
2022.0,7.0,Arsimi,FERIZAJ,INDIVIDUAL,6.0,21717.79,,False,False,False,False,False,False,False,2022-07,9.985933063472125
2020.0,12.0,Industria perpunuese,KAÇANIK,SH.P.K.,1.0,95816.95,,False,False,False,False,False,False,False,2020-12,11.47020531592731
2024.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SUHAREKË,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2024-05,0.0
2020.0,7.0,Transporti dhe magazinimi,RAHOVEC,SH.P.K.,8.0,109191.08,,False,False,False,False,False,False,False,2020-07,11.60086381219017
2021.0,5.0,Industria perpunuese,GRAÇANICË,SH.P.K.,2.0,17985.89,,False,False,False,False,False,False,False,2021-05,9.79739843818139
2025.0,6.0,Transporti dhe magazinimi,HANI I ELEZIT,SH.P.K.,1.0,458.71,,False,False,False,False,False,False,False,2025-06,6.130595855892963
2020.0,12.0,"Aktivitetet profesionale, shkencore dhe teknike",OBILIQ,SHOQËRI AKCIONARE,1.0,73970.65,,False,False,False,False,False,False,False,2020-12,11.21143719067354
2021.0,5.0,Industria perpunuese,VITI,SH.P.K.,2.0,220103.13,,False,False,False,False,False,False,False,2021-05,12.3018560315366
2022.0,11.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,OBILIQ,SH.P.K.,4.0,78470.61,,False,False,False,False,False,False,False,2022-11,11.270492182306224
2021.0,12.0,Industria perpunuese,GRAÇANICË,INDIVIDUAL,1.0,619201.07,,False,False,False,False,False,False,False,2021-12,13.336186944275322
2021.0,9.0,Bujqesia;Pylltaria dhe Peshkimi,GJAKOVË,INDIVIDUAL,13.0,23580.82,,False,False,False,False,False,False,False,2021-09,10.068231355167107
2025.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GRAÇANICË,SHOQËRI AKCIONARE,1.0,1299651.79,,False,False,False,False,False,False,False,2025-05,14.077607702142933
2020.0,1.0,Ndertimtaria,PRISHTINË,SH.P.K.,3.0,0.0,,False,False,False,False,False,False,False,2020-01,0.0
2025.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PEJË,INDIVIDUAL,21.0,660372.62,,False,False,False,False,False,False,False,2025-05,13.400561044742684
2021.0,6.0,Arsimi,FUSHË KOSOVË,INDIVIDUAL,2.0,9579.86,,False,False,False,False,False,False,False,2021-06,9.167522637290697
2019.0,8.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SUHAREKË,INDIVIDUAL,2.0,13124.13,,False,False,False,False,False,False,False,2019-08,9.482283992172675
2021.0,1.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,INDIVIDUAL,6.0,53498.11,,False,False,False,False,False,False,False,2021-01,10.887420297231708
2020.0,4.0,Industria perpunuese,GRAÇANICË,SH.P.K.,1.0,56819.11,,False,False,False,False,False,False,False,2020-04,10.947645591344354
2023.0,1.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,SUHAREKË,SH.P.K.,2.0,17626.0,,False,False,False,False,False,False,False,2023-01,9.777187096419954
2022.0,8.0,"Aktivitetet profesionale, shkencore dhe teknike",FUSHË KOSOVË,SH.P.K.,3.0,16956.61,,False,False,False,False,False,False,False,2022-08,9.738471979604444
2022.0,5.0,Ndertimtaria,SKENDERAJ,INDIVIDUAL,3.0,30084.75,,False,False,False,False,False,False,False,2022-05,10.311806916710514
2021.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FERIZAJ,INDIVIDUAL,7.0,186522.1,,False,False,False,False,False,False,False,2021-09,12.136310370985733
2023.0,1.0,"Aktivitetet profesionale, shkencore dhe teknike",GJAKOVË,INDIVIDUAL,5.0,56711.8,,False,False,False,False,False,False,False,2023-01,10.945755213797328
2020.0,6.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJILAN,SH.P.K.,9.0,352502.55,,False,False,False,False,False,False,False,2020-06,12.772815972105734
2021.0,9.0,"Furnizimi me rryme, gaz, avull dhe ajer te kondicionuar",PEJË,INDIVIDUAL,1.0,17480.0,,False,False,False,False,False,False,False,2021-09,9.768869855811184
2022.0,9.0,Aktivitetet e patundshmerise,FUSHË KOSOVË,SH.P.K.,6.0,1540.0,,False,False,False,False,False,False,False,2022-09,7.340186835320115
2020.0,11.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SKENDERAJ,SH.P.K.,1.0,3329.91,,False,False,False,False,False,False,False,2020-11,8.111000818915423
2022.0,11.0,Industria perpunuese,DRAGASH,SH.P.K.,2.0,450508.88,,False,False,False,False,False,False,False,2022-11,13.018135286977614
2022.0,2.0,Aktivitetet e tjera sherbyese,GJAKOVË,SH.P.K.,1.0,3759.0,,False,False,False,False,False,False,False,2022-02,8.23217423638394
2021.0,8.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,LIPJAN,SH.P.K.,1.0,6587.74,,False,False,False,False,False,False,False,2021-08,8.793117410429696
2020.0,1.0,Ndertimtaria,VUSHTRRI,SHOQËRI AKCIONARE,1.0,171587.0,,False,False,False,False,False,False,False,2020-01,12.052851533520847
2019.0,10.0,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,GJAKOVË,OJQ,1.0,0.0,,False,False,False,False,False,False,False,2019-10,0.0
2025.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,ORTAKËRIA E PËRGJ.,1.0,30073.4,,False,False,False,False,False,False,False,2025-10,10.311429590519184
2023.0,1.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,LIPJAN,INDIVIDUAL,1.0,34204.94,,False,False,False,False,False,False,False,2023-01,10.440154592179868
2022.0,4.0,Sherbimet administrative dhe mbeshtetese,SHTIME,SH.P.K.,2.0,0.0,,False,False,False,False,False,False,False,2022-04,0.0
2019.0,6.0,Sherbimet administrative dhe mbeshtetese,KAÇANIK,SH.P.K.,1.0,2503.0,,False,False,False,False,False,False,False,2019-06,7.825644732219989
2023.0,6.0,Industria perpunuese,SHTIME,INDIVIDUAL,1.0,696.0,,False,False,False,False,False,False,False,2023-06,6.546785410760524
2024.0,1.0,Industria perpunuese,FUSHË KOSOVË,SH.P.K.,7.0,97712.62,,False,False,False,False,False,False,False,2024-01,11.48979623466067
2023.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,DEÇAN,INDIVIDUAL,2.0,20956.71,,False,False,False,False,False,False,False,2023-05,9.950261876740946
2019.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MITROVICË VERIORE,SH.P.K.,2.0,1096.57,,False,False,False,False,False,False,False,2019-02,7.000853924236569
2022.0,1.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,MITROVICË,INDIVIDUAL,2.0,32922.79,,False,False,False,False,False,False,False,2022-01,10.401950775746352
2019.0,12.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,KLINË,INDIVIDUAL,3.0,60529.1,,False,False,False,False,False,False,False,2019-12,11.01089604095772
2020.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MITROVICË,SH.P.K.,5.0,159944.31,,False,False,False,False,False,False,False,2020-05,11.982587223284757
2020.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,LIPJAN,INDIVIDUAL,5.0,15887.06,,False,False,False,False,False,False,False,2020-09,9.673323162712869
2021.0,7.0,Industria perpunuese,GJAKOVË,SH.P.K.,1.0,3925.0,,False,False,False,False,False,False,False,2021-07,8.275376374836407
2020.0,12.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,INDIVIDUAL,201.0,587350.77,,False,False,False,False,False,False,False,2020-12,13.28337918678286
2020.0,11.0,Industria perpunuese,PRISHTINË,KOMPANI E HUAJ,1.0,5168.5,,False,False,False,False,False,False,False,2020-11,8.550531251026747
2020.0,8.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,LIPJAN,INDIVIDUAL,1.0,4696.85,,False,False,False,False,False,False,False,2020-08,8.45486023622893
2024.0,7.0,"Artet, Argetimi dhe rekreacioni",PRIZREN,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2024-07,0.0
2019.0,7.0,Industria perpunuese,LEPOSAVIQ,SH.P.K.,1.0,642.28,,False,False,False,False,False,False,False,2019-07,6.466580088239893
2021.0,8.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,KAMENICË,INDIVIDUAL,2.0,305787.13,,False,False,False,False,False,False,False,2021-08,12.63064775550398
2025.0,1.0,Bujqesia;Pylltaria dhe Peshkimi,PRISHTINË,SH.P.K.,2.0,8802.73,,False,False,False,False,False,False,False,2025-01,9.082930774297846
2024.0,4.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,GJAKOVË,SH.P.K.,8.0,104004.92,,False,False,False,False,False,False,False,2024-04,11.552203099580376
2023.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FERIZAJ,ORTAKËRIA E PËRGJ.,1.0,13481.26,,False,False,False,False,False,False,False,2023-05,9.509130026199989
2024.0,6.0,Sherbimet administrative dhe mbeshtetese,VITI,INDIVIDUAL,2.0,700.0,,False,False,False,False,False,False,False,2024-06,6.55250788703459
2022.0,7.0,Arsimi,SUHAREKË,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2022-07,0.0
2023.0,8.0,Ndertimtaria,SHTIME,SH.P.K.,4.0,69462.38,,False,False,False,False,False,False,False,2023-08,11.148554986214066
2023.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MITROVICË,INDIVIDUAL,3.0,19836.82,,False,False,False,False,False,False,False,2023-05,9.895345495769462
2022.0,12.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,DEÇAN,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2022-12,0.0
2019.0,5.0,Ndertimtaria,PEJË,SH.P.K.,1.0,5929.83,,False,False,False,False,False,False,False,2019-05,8.687919448470593
2023.0,7.0,"Aktivitetet profesionale, shkencore dhe teknike",LIPJAN,SH.P.K.,4.0,0.0,,False,False,False,False,False,False,False,2023-07,0.0
2023.0,4.0,"Aktivitetet profesionale, shkencore dhe teknike",KAÇANIK,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2023-04,0.0
2022.0,3.0,Industria perpunuese,PRISHTINË,SH.P.K.,3.0,35848.31,,False,False,False,False,False,False,False,2022-03,10.487079598980618
2025.0,4.0,Industria perpunuese,DRAGASH,INDIVIDUAL,1.0,1016.95,,False,False,False,False,False,False,False,2025-04,6.925546079990686
2025.0,5.0,Informimi dhe komunikimi,KAÇANIK,SH.P.K.,1.0,917.91,,False,False,False,False,False,False,False,2025-05,6.823188185024619
2020.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,OBILIQ,INDIVIDUAL,2.0,7008.64,,False,False,False,False,False,False,False,2020-09,8.855041623503064
2020.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GRAÇANICË,SH.P.K.,2.0,4951813.86,,False,False,False,False,False,False,False,2020-05,15.415264705733284
2024.0,7.0,Bujqesia;Pylltaria dhe Peshkimi,FERIZAJ,SH.P.K.,1.0,-680.0,invalid_turnover,False,False,False,False,False,False,False,2024-07,0.0
2024.0,12.0,Akomodimi dhe sherbimi ushqimor,KAÇANIK,INDIVIDUAL,1.0,2397.0,,False,False,False,False,False,False,False,2024-12,7.7823903355874595
