year,month,primary_sector,municipality,registration_status,num_taxpayers,turnover_eur,invalid_reason,year_was_imputed,month_was_imputed,num_taxpayers_was_imputed,turnover_eur_was_imputed,primary_sector_was_imputed,municipality_was_imputed,registration_status_was_imputed,year_month,turnover_eur_log1p
2023.0,6.0,Industria perpunuese,GRAÇANICË,SH.P.K.,1.0,126285.34,,False,False,False,False,False,False,False,2023-06,11.746307147303323
2024.0,3.0,Ndertimtaria,GLLOGOC,SH.P.K.,3.0,59392.0,,False,False,False,False,False,False,False,2024-03,10.99193165328861
2020.0,2.0,Industria perpunuese,FERIZAJ,ORTAKËRIA E PËRGJ.,1.0,0.0,,False,False,False,False,False,False,False,2020-02,0.0
2023.0,12.0,Aktivitetet e tjera sherbyese,PODUJEVË,INDIVIDUAL,3.0,3152.0,,False,False,False,False,False,False,False,2023-12,8.056109659545061
2020.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PEJË,INDIVIDUAL,1.0,17796.61,,False,False,False,False,False,False,False,2020-10,9.786819457602276
2025.0,6.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MITROVICË,SH.P.K.,3.0,91030.31,,False,False,False,False,False,False,False,2025-06,11.418958792255944
2021.0,8.0,Aktivitetet e tjera sherbyese,GJAKOVË,OJQ,3.0,3918.14,,False,False,False,False,False,False,False,2021-08,8.273627520960392
2019.0,4.0,Industria perpunuese,KLINË,INDIVIDUAL,1.0,325.42,,False,False,False,False,False,False,False,2019-04,5.78818489572255
2021.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJILAN,SH.P.K.,2.0,0.0,,False,False,False,False,False,False,False,2021-05,0.0
2021.0,3.0,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,DEÇAN,INDIVIDUAL,2.0,1525.0,,False,False,False,False,False,False,False,2021-03,7.330405211844402
2025.0,4.0,Akomodimi dhe sherbimi ushqimor,FERIZAJ,ORTAKËRIA E PËRGJ.,1.0,10292.29,,False,False,False,False,False,False,False,2025-04,9.239247505617184
2025.0,3.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,FERIZAJ,INDIVIDUAL,7.0,6247.0,,False,False,False,False,False,False,False,2025-03,8.740016691519521
2025.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FERIZAJ,INDIVIDUAL,11.0,245185.47,,False,False,False,False,False,False,False,2025-10,12.409774302076402
2020.0,3.0,Akomodimi dhe sherbimi ushqimor,VITI,INDIVIDUAL,10.0,12627.73,,False,False,False,False,False,False,False,2020-03,9.443729656052676
2020.0,6.0,"Aktivitetet profesionale, shkencore dhe teknike",PRIZREN,KOMPANI E HUAJ,1.0,0.0,,False,False,False,False,False,False,False,2020-06,0.0
2022.0,4.0,Industria perpunuese,FERIZAJ,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2022-04,0.0
2021.0,6.0,Sherbimet administrative dhe mbeshtetese,PRISHTINË,KOMPANI E HUAJ,2.0,24807.51,,False,False,False,False,False,False,False,2021-06,10.118942018453527
2020.0,3.0,Aktivitetet e tjera sherbyese,LIPJAN,SH.P.K.,4.0,550.0,,False,False,False,False,False,False,False,2020-03,6.311734809152915
2022.0,7.0,Industria nxjerrese,PRIZREN,SH.P.K.,10.0,189630.83,,False,False,False,False,False,False,False,2022-07,12.152839734459668
2025.0,8.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,LIPJAN,SH.P.K.,2.0,312.63,,False,False,False,False,False,False,False,2025-08,5.74821394716612
2021.0,9.0,Industria perpunuese,SKENDERAJ,SH.P.K.,1.0,298246.34,,False,False,False,False,False,False,False,2021-09,12.60567842122802
2025.0,6.0,Arsimi,PEJË,SH.P.K.,11.0,66899.55,,False,False,False,False,False,False,False,2025-06,11.110962467308235
2025.0,11.0,"Furnizimi me rryme, gaz, avull dhe ajer te kondicionuar",PEJË,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2025-11,0.0
2022.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,LIPJAN,SH.P.K.,1.0,9314.4,,False,False,False,False,False,False,False,2022-09,9.139424223605946
2019.0,6.0,Industria perpunuese,PRISHTINË,SH.P.K.,10.0,229023.71,,False,False,False,False,False,False,False,2019-06,12.341585180645298
2021.0,3.0,Industria perpunuese,SKENDERAJ,SH.P.K.,1.0,1701.0,,False,False,False,False,False,False,False,2021-03,7.43955930913332
2024.0,10.0,Bujqesia;Pylltaria dhe Peshkimi,LIPJAN,SH.P.K.,1.0,212416.77,,False,False,False,False,False,False,False,2024-10,12.266310227750564
2024.0,8.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,INDIVIDUAL,2.0,4392.88,,False,False,False,False,False,False,False,2024-08,8.387967942603494
2024.0,10.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,PEJË,SH.P.K.,6.0,58485.76,,False,False,False,False,False,False,False,2024-10,10.976555682818304
2022.0,6.0,Industria perpunuese,PRIZREN,SH.P.K.,7.0,345867.22,,False,False,False,False,False,False,False,2022-06,12.75381311443956
2019.0,3.0,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,OBILIQ,SH.P.K.,2.0,128705.64,,False,False,False,False,False,False,False,2019-03,11.765290985104944
2021.0,11.0,Industria perpunuese,VUSHTRRI,SH.P.K.,2.0,18954.04,,False,False,False,False,False,False,False,2021-11,9.849825138209354
2022.0,7.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SUHAREKË,INDIVIDUAL,3.0,1420640.32,,False,False,False,False,False,False,False,2022-07,14.166618961424412
2023.0,4.0,Industria perpunuese,VITI,SH.P.K.,1.0,7524.32,,False,False,False,False,False,False,False,2023-04,8.926028613629862
2021.0,9.0,Akomodimi dhe sherbimi ushqimor,PODUJEVË,INDIVIDUAL,13.0,31900.09,,False,False,False,False,False,False,False,2021-09,10.370395457468176
2020.0,4.0,"Artet, Argetimi dhe rekreacioni",PRIZREN,SH.P.K.,3.0,0.0,,False,False,False,False,False,False,False,2020-04,0.0
2025.0,11.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,KLINË,INDIVIDUAL,1.0,2542.37,,False,False,False,False,False,False,False,2025-11,7.841245252282357
2024.0,9.0,Informimi dhe komunikimi,GRAÇANICË,SH.P.K.,2.0,0.0,,False,False,False,False,False,False,False,2024-09,0.0
2025.0,9.0,Aktivitetet e tjera sherbyese,MALISHEVË,INDIVIDUAL,33.0,21030.25,,False,False,False,False,False,False,False,2025-09,9.95376470582714
2019.0,12.0,Informimi dhe komunikimi,VITI,NDËRMARRJE SHOQ.,1.0,0.0,,False,False,False,False,False,False,False,2019-12,0.0
2025.0,7.0,Transporti dhe magazinimi,SUHAREKË,SH.P.K.,6.0,110087.99,,False,False,False,False,False,False,False,2025-07,11.609044317710438
2020.0,10.0,Industria perpunuese,NOVOBËRDË,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2020-10,0.0
2021.0,5.0,Transporti dhe magazinimi,DEÇAN,SH.P.K.,3.0,20841.43,,False,False,False,False,False,False,False,2021-05,9.944746091756878
2025.0,12.0,Industria perpunuese,PRISHTINË,INDIVIDUAL,1.0,400.0,,False,False,False,False,False,False,False,2025-12,5.993961427306569
2021.0,3.0,Industria perpunuese,FUSHË KOSOVË,INDIVIDUAL,2.0,3863.1,,False,False,False,False,False,False,False,2021-03,8.259484074914713
2024.0,6.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SKENDERAJ,SH.P.K.,2.0,14364.3,,False,False,False,False,False,False,False,2024-06,9.572570855288603
2023.0,10.0,Aktivitetet financiare dhe te sigurimit,PEJË,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2023-10,0.0
2023.0,2.0,Industria perpunuese,FERIZAJ,SH.P.K.,1.0,301.16,,False,False,False,False,False,False,False,2023-02,5.710956678404202
2021.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SKENDERAJ,SH.P.K.,2.0,78868.63,,False,False,False,False,False,False,False,2021-05,11.275551515116929
2020.0,9.0,Sherbimet administrative dhe mbeshtetese,VITI,SH.P.K.,1.0,1453.5,,False,False,False,False,False,False,False,2020-09,7.282417477935256
2021.0,7.0,Akomodimi dhe sherbimi ushqimor,KLLOKOT,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2021-07,0.0
2020.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJAKOVË,SH.P.K.,1.0,6198.7,,False,False,False,False,False,False,False,2020-02,8.732256182765715
2020.0,2.0,Sherbimet administrative dhe mbeshtetese,PRISHTINË,SH.P.K.,53.0,3007527.3,,False,False,False,False,False,False,False,2020-02,14.91662913659551
2024.0,9.0,Sherbimet administrative dhe mbeshtetese,MITROVICË,INDIVIDUAL,7.0,17541.08,,False,False,False,False,False,False,False,2024-09,9.77235784498434
2021.0,6.0,Industria nxjerrese,PEJË,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2021-06,0.0
2023.0,6.0,Aktivitetet e patundshmerise,SUHAREKË,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2023-06,0.0
2022.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,RAHOVEC,INDIVIDUAL,2.0,252598.14,,False,False,False,False,False,False,False,2022-02,12.439559084300493
2023.0,8.0,Informimi dhe komunikimi,PRISHTINË,SHOQËRI AKCIONARE,3.0,351440.5,,False,False,False,False,False,False,False,2023-08,12.769798546794432
2020.0,6.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,PRISHTINË,ORTAKËRIA E PËRGJ.,1.0,26106.54,,False,False,False,False,False,False,False,2020-06,10.169979440479311
2019.0,9.0,Ndertimtaria,OBILIQ,INDIVIDUAL,6.0,13082.59,,False,False,False,False,False,False,False,2019-09,9.479114052184412
2023.0,6.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,RAHOVEC,INDIVIDUAL,6.0,35489.36,,False,False,False,False,False,False,False,2023-06,10.477016389291547
2020.0,10.0,Industria perpunuese,VUSHTRRI,SH.P.K.,1.0,28948.22,,False,False,False,False,False,False,False,2020-10,10.273298539632991
2019.0,9.0,Bujqesia;Pylltaria dhe Peshkimi,ISTOG,SH.P.K.,2.0,17526.86,,False,False,False,False,False,False,False,2019-09,9.771546894022958
2024.0,12.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,SH.P.K.,76.0,1458454.89,,False,False,False,False,False,False,False,2024-12,14.19288882443182
2020.0,12.0,Industria perpunuese,GJILAN,SH.P.K.,6.0,88971.37,,False,False,False,False,False,False,False,2020-12,11.396081151076672
2021.0,10.0,Aktivitetet financiare dhe te sigurimit,FUSHË KOSOVË,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2021-10,0.0
2020.0,11.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MALISHEVË,SH.P.K.,1.0,3330.96,,False,False,False,False,False,False,False,2020-11,8.111315998412755
2022.0,11.0,Industria perpunuese,PEJË,INDIVIDUAL,2.0,23606.52,,False,False,False,False,False,False,False,2022-11,10.06932058432526
2021.0,6.0,Akomodimi dhe sherbimi ushqimor,KAMENICË,INDIVIDUAL,22.0,17961.1,,False,False,False,False,False,False,False,2021-06,9.79601926152416
2022.0,8.0,Informimi dhe komunikimi,MITROVICË,SH.P.K.,1.0,7504.28,,False,False,False,False,False,False,False,2022-08,8.923362051832646
2019.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FUSHË KOSOVË,INDIVIDUAL,4.0,10607.79,,False,False,False,False,False,False,False,2019-05,9.269438181749264
2025.0,1.0,Aktivitetet e patundshmerise,PRISHTINË,SHOQËRI AKCIONARE,2.0,157430.72,,False,False,False,False,False,False,False,2025-01,11.966747119439686
2022.0,8.0,"Artet, Argetimi dhe rekreacioni",VUSHTRRI,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2022-08,0.0
2019.0,4.0,Aktivitetet financiare dhe te sigurimit,PRISHTINË,SHOQËRI AKCIONARE,2.0,348718.51,,False,False,False,False,False,False,False,2019-04,12.762023181772491
2023.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GRAÇANICË,SH.P.K.,2.0,26317.4,,False,False,False,False,False,False,False,2023-10,10.178023593317894
2024.0,6.0,Industria nxjerrese,LEPOSAVIQ,INDIVIDUAL,1.0,3715.15,,False,False,False,False,False,False,False,2024-06,8.220443465103974
2024.0,2.0,Ndertimtaria,FERIZAJ,SH.P.K.,6.0,169957.62,,False,False,False,False,False,False,False,2024-02,12.04331027463824
2022.0,1.0,Bujqesia;Pylltaria dhe Peshkimi,MITROVICË,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2022-01,0.0
2022.0,12.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PEJË,SH.P.K.,3.0,3335.0,,False,False,False,False,False,False,False,2022-12,8.112527763478637
2021.0,6.0,Industria perpunuese,SKENDERAJ,SH.P.K.,1.0,7020.0,,False,False,False,False,False,False,False,2021-06,8.85666093701725
2021.0,8.0,Person Fizik,FERIZAJ,PERSON FIZIK,18.0,1036242.58,,False,False,False,False,False,False,False,2021-08,13.851112789996286
2025.0,12.0,Industria perpunuese,FERIZAJ,INDIVIDUAL,4.0,615.0,,False,False,False,False,False,False,False,2025-12,6.423246963533519
2023.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SKENDERAJ,SH.P.K.,7.0,168221.9,,False,False,False,False,False,False,False,2023-03,12.033045164697285
2020.0,6.0,Industria perpunuese,MAMUSHË,SH.P.K.,1.0,2791.74,,False,False,False,False,False,False,False,2020-06,7.93477847174452
2020.0,1.0,Industria perpunuese,PRIZREN,SH.P.K.,2.0,2267.79,,False,False,False,False,False,False,False,2020-01,7.727001928711734
2022.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,LIPJAN,SH.P.K.,3.0,0.0,,False,False,False,False,False,False,False,2022-09,0.0
2020.0,3.0,Sherbimet administrative dhe mbeshtetese,GRAÇANICË,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2020-03,0.0
2020.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,INDIVIDUAL,6.0,2227.0,,False,False,False,False,False,False,False,2020-03,7.708859601047175
2024.0,6.0,Ndertimtaria,HANI I ELEZIT,INDIVIDUAL,5.0,0.0,,False,False,False,False,False,False,False,2024-06,0.0
2019.0,3.0,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,KLLOKOT,INDIVIDUAL,2.0,709942.23,,False,False,False,False,False,False,False,2019-03,13.472940288074229
2019.0,12.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,SH.P.K.,93.0,7679711.14,,False,False,False,False,False,False,False,2019-12,15.854092622650562
2024.0,3.0,Bujqesia;Pylltaria dhe Peshkimi,KAMENICË,INDIVIDUAL,14.0,22150.0,,False,False,False,False,False,False,False,2024-03,10.00563792118106
2020.0,10.0,Industria nxjerrese,SHTIME,SH.P.K.,1.0,2118.64,,False,False,False,False,False,False,False,2020-10,7.659001541925728
2021.0,7.0,Sherbimet administrative dhe mbeshtetese,GJILAN,SH.P.K.,3.0,11254.15,,False,False,False,False,False,False,False,2021-07,9.328581080662063
2024.0,6.0,Ndertimtaria,ISTOG,INDIVIDUAL,9.0,35083.57,,False,False,False,False,False,False,False,2024-06,10.465516711661447
2020.0,11.0,Sherbimet administrative dhe mbeshtetese,VUSHTRRI,SH.P.K.,1.0,14893.27,,False,False,False,False,False,False,False,2020-11,9.608731854211555
2021.0,4.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,OBILIQ,SH.P.K.,5.0,322412.52,,False,False,False,False,False,False,False,2021-04,12.683590224219213
2025.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,LIPJAN,INDIVIDUAL,8.0,11889.5,,False,False,False,False,False,False,False,2025-09,9.38349504094532
2021.0,11.0,"Furnizimi me rryme, gaz, avull dhe ajer te kondicionuar",KLINË,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2021-11,0.0
2020.0,11.0,Industria perpunuese,PRISHTINË,ORTAKËRIA E PËRGJ.,1.0,0.0,,False,False,False,False,False,False,False,2020-11,0.0
2024.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRIZREN,INDIVIDUAL,11.0,467334.54,,False,False,False,False,False,False,False,2024-10,13.054802779723378
2019.0,3.0,Aktivitetet financiare dhe te sigurimit,DRAGASH,INDIVIDUAL,1.0,2321.14,,False,False,False,False,False,False,False,2019-03,7.750244453291287
2022.0,1.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FUSHË KOSOVË,INDIVIDUAL,4.0,6527.58,,False,False,False,False,False,False,False,2022-01,8.783944740736406
2022.0,9.0,"Aktivitetet profesionale, shkencore dhe teknike",PODUJEVË,SH.P.K.,4.0,1500.0,,False,False,False,False,False,False,False,2022-09,7.313886831633462
2020.0,1.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJILAN,INDIVIDUAL,2.0,0.0,,False,False,False,False,False,False,False,2020-01,0.0
2022.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PEJË,SH.P.K.,3.0,141710.62,,False,False,False,False,False,False,False,2022-10,11.861549426550908
2025.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FERIZAJ,SH.P.K.,4.0,8233.0,,False,False,False,False,False,False,False,2025-03,9.01602720232985
2025.0,7.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GRAÇANICË,SH.P.K.,4.0,27069.95,,False,False,False,False,False,False,False,2025-07,10.20621647619278
2025.0,10.0,"Aktivitetet profesionale, shkencore dhe teknike",PEJË,SH.P.K.,2.0,845.0,,False,False,False,False,False,False,False,2025-10,6.740519359606223
2020.0,8.0,Industria perpunuese,RAHOVEC,SH.P.K.,1.0,333275.76,,False,False,False,False,False,False,False,2020-08,12.716728534892097
2025.0,12.0,"Furnizimi me rryme, gaz, avull dhe ajer te kondicionuar",FUSHË KOSOVË,SH.P.K.,7.0,139722.61,,False,False,False,False,False,False,False,2025-12,11.847421535976052
2025.0,8.0,Arsimi,GLLOGOC,INDIVIDUAL,3.0,11311.4,,False,False,False,False,False,False,False,2025-08,9.333654748190105
2022.0,11.0,Transporti dhe magazinimi,PRISHTINË,SHOQËRI AKCIONARE,1.0,814456.76,,False,False,False,False,False,False,False,2022-11,13.610277845642626
2025.0,8.0,Transporti dhe magazinimi,GJAKOVË,SHOQËRI AKCIONARE,1.0,25709.56,,False,False,False,False,False,False,False,2025-08,10.154657081430736
2020.0,9.0,Industria perpunuese,RAHOVEC,INDIVIDUAL,1.0,83162.08,,False,False,False,False,False,False,False,2020-09,11.328558778323131
2019.0,9.0,"Furnizimi me rryme, gaz, avull dhe ajer te kondicionuar",GLLOGOC,SH.P.K.,2.0,0.0,,False,False,False,False,False,False,False,2019-09,0.0
2024.0,4.0,"Aktivitetet profesionale, shkencore dhe teknike",VITI,SH.P.K.,5.0,15932.47,,False,False,False,False,False,False,False,2024-04,9.67617720718051
2022.0,7.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRIZREN,INDIVIDUAL,4.0,71384.21,,False,False,False,False,False,False,False,2022-07,11.175845984013488
2020.0,6.0,Industria perpunuese,KAMENICË,SH.P.K.,1.0,14400.0,,False,False,False,False,False,False,False,2020-06,9.575052927597383
2023.0,12.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,ISTOG,TJETER,1.0,0.0,,False,False,False,False,False,False,False,2023-12,0.0
2023.0,6.0,Industria perpunuese,LIPJAN,INDIVIDUAL,1.0,18573.03,,False,False,False,False,False,False,False,2023-06,9.829519647495626
2024.0,7.0,"Artet, Argetimi dhe rekreacioni",PRISHTINË,SH.P.K.,6.0,0.0,,False,False,False,False,False,False,False,2024-07,0.0
2023.0,5.0,Industria perpunuese,MITROVICË,SH.P.K.,2.0,121162.14,,False,False,False,False,False,False,False,2023-05,11.704893180949298
2025.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJILAN,SH.P.K.,3.0,152394.36,,False,False,False,False,False,False,False,2025-09,11.934233475576962
2020.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,INDIVIDUAL,47.0,389035.88,,False,False,False,False,False,False,False,2020-09,12.871429425304608
2022.0,11.0,Industria perpunuese,OBILIQ,SH.P.K.,1.0,332295.04,,False,False,False,False,False,False,False,2022-11,12.713781537329156
2020.0,9.0,Informimi dhe komunikimi,SHTIME,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2020-09,0.0
2023.0,2.0,Informimi dhe komunikimi,PRISHTINË,SH.P.K.,33.0,328155.79,,False,False,False,False,False,False,False,2023-02,12.701246791444616
2023.0,11.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PODUJEVË,INDIVIDUAL,4.0,216299.53,,False,False,False,False,False,False,False,2023-11,12.284424062238656
2025.0,10.0,Industria perpunuese,VUSHTRRI,SH.P.K.,1.0,1696.37,,False,False,False,False,False,False,False,2025-10,7.436835273289604
2023.0,5.0,Arsimi,PRIZREN,SH.P.K.,2.0,22292.5,,False,False,False,False,False,False,False,2023-05,10.012050435139082
2020.0,11.0,Industria perpunuese,GJAKOVË,INDIVIDUAL,1.0,7600.16,,False,False,False,False,False,False,False,2020-11,8.936056146206356
2019.0,9.0,Sherbimet administrative dhe mbeshtetese,GLLOGOC,INDIVIDUAL,7.0,10184.47,,False,False,False,False,False,False,False,2019-09,9.228717473889768
2025.0,7.0,Industria perpunuese,VUSHTRRI,INDIVIDUAL,1.0,1969.49,,False,False,False,False,False,False,False,2025-07,7.586037521768083
2025.0,12.0,"Artet, Argetimi dhe rekreacioni",KAMENICË,SH.P.K.,2.0,2555.86,,False,False,False,False,False,False,False,2025-12,7.846535222130155
2023.0,9.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,PRISHTINË,SH.P.K.,2.0,11923.0,,False,False,False,False,False,False,False,2023-09,9.386308454797962
2021.0,4.0,Aktivitetet financiare dhe te sigurimit,PRIZREN,INDIVIDUAL,1.0,3472.54,,False,False,False,False,False,False,False,2021-04,8.15292952582883
2021.0,1.0,Industria perpunuese,PRISHTINË,INDIVIDUAL,1.0,10850.79,,False,False,False,False,False,False,False,2021-01,9.29208532231993
2019.0,9.0,Industria perpunuese,HANI I ELEZIT,INDIVIDUAL,4.0,8279.25,,False,False,False,False,False,False,False,2019-09,9.021628440160214
2021.0,7.0,Industria perpunuese,PRIZREN,SH.P.K.,1.0,11016.95,,False,False,False,False,False,False,False,2021-07,9.307281039993685
2023.0,9.0,Sherbimet administrative dhe mbeshtetese,MITROVICË,SH.P.K.,7.0,5089.31,,False,False,False,False,False,False,False,2023-09,8.53509401142282
2019.0,3.0,Industria perpunuese,GJAKOVË,SH.P.K.,1.0,6356.02,,False,False,False,False,False,False,False,2019-03,8.757314993069576
2022.0,10.0,Aktivitetet e tjera sherbyese,RAHOVEC,SH.P.K.,1.0,2033.6,,False,False,False,False,False,False,False,2022-10,7.618054518359648
2021.0,5.0,Ndertimtaria,PEJË,SH.P.K.,1.0,630.0,,False,False,False,False,False,False,False,2021-05,6.447305862541213
2022.0,3.0,Aktivitetet financiare dhe te sigurimit,PEJË,INDIVIDUAL,1.0,4263.49,,False,False,False,False,False,False,False,2022-03,8.358077874815624
2019.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MITROVICË,INDIVIDUAL,11.0,114696.88,,False,False,False,False,False,False,False,2019-10,11.65005681994752
2024.0,3.0,Industria perpunuese,KAÇANIK,SH.P.K.,1.0,2509.07,,False,False,False,False,False,False,False,2024-03,7.828065920183169
2021.0,8.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,PRISHTINË,INDIVIDUAL,19.0,160348.32,,False,False,False,False,False,False,False,2021-08,11.985109964388892
2019.0,7.0,Industria perpunuese,VUSHTRRI,INDIVIDUAL,3.0,7101.91,,False,False,False,False,False,False,False,2019-07,8.868259838215016
2024.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRIZREN,SH.P.K.,14.0,722082.39,,False,False,False,False,False,False,False,2024-05,13.48989590982047
2023.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,LIPJAN,SH.P.K.,2.0,44568.03,,False,False,False,False,False,False,False,2023-02,10.704794502185711
2025.0,9.0,Industria perpunuese,SKENDERAJ,SH.P.K.,5.0,22000.97,,False,False,False,False,False,False,False,2025-09,9.998887273786044
2019.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PODUJEVË,INDIVIDUAL,1.0,5955.78,,False,False,False,False,False,False,False,2019-02,8.692285345605429
2024.0,4.0,Industria perpunuese,MAMUSHË,INDIVIDUAL,1.0,2669.03,,False,False,False,False,False,False,False,2024-04,7.889844987286229
2023.0,1.0,Sherbimet administrative dhe mbeshtetese,SKENDERAJ,SHOQËRI AKCIONARE,1.0,16887.28,,False,False,False,False,False,False,False,2023-01,9.734375169210704
2019.0,9.0,Ndertimtaria,FUSHË KOSOVË,INDIVIDUAL,2.0,867.0,,False,False,False,False,False,False,False,2019-09,6.7661917146603505
2021.0,11.0,Industria perpunuese,FERIZAJ,SH.P.K.,4.0,133679.91,,False,False,False,False,False,False,False,2021-11,11.803210970547124
2019.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FERIZAJ,SH.P.K.,2.0,12579.9,,False,False,False,False,False,False,False,2019-10,9.43993506982578
2023.0,8.0,Ndertimtaria,DEÇAN,INDIVIDUAL,1.0,3389.83,,False,False,False,False,False,False,False,2023-08,8.128830008164735
2022.0,4.0,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,PRISHTINË,INDIVIDUAL,1.0,61916.76,,False,False,False,False,False,False,False,2022-04,11.033562331898658
2021.0,6.0,Industria perpunuese,PRISHTINË,KOMPANI E HUAJ,1.0,1322.03,,False,False,False,False,False,False,False,2021-06,7.187679839594827
2022.0,6.0,Transporti dhe magazinimi,GJAKOVË,SH.P.K.,1.0,240.0,,False,False,False,False,False,False,False,2022-06,5.484796933490655
2025.0,5.0,Aktivitetet financiare dhe te sigurimit,GJAKOVË,INDIVIDUAL,1.0,1455.41,,False,False,False,False,False,False,False,2025-05,7.283729782523243
2023.0,12.0,Aktivitetet e patundshmerise,KAMENICË,SH.P.K.,2.0,0.0,,False,False,False,False,False,False,False,2023-12,0.0
2023.0,11.0,Sherbimet administrative dhe mbeshtetese,PODUJEVË,INDIVIDUAL,1.0,2477.42,,False,False,False,False,False,False,False,2023-11,7.815376539352446
